Price,Close,High,Low,Open,Volume,Ticker
2019-05-24,42.9798583984375,43.741137224471366,42.89580401689263,43.27524333356481,94858800,AAPL
2019-05-28,42.80215072631836,43.36890774960242,42.72530424175307,42.967855653696276,111792800,AAPL
2019-05-29,42.59801483154297,43.07111291987097,42.26660505114249,42.36746810073917,113924800,AAPL
2019-05-30,42.81895446777344,43.04229329759993,42.42750688692771,42.73490009226382,84873600,AAPL
2019-05-31,42.04326248168945,42.744503381483696,42.02404995046576,42.32183502339383,108174400,AAPL
2019-06-03,41.618202209472656,42.727699541313214,40.89054439256211,42.17055068266843,161584400,AAPL
2019-06-04,43.1407585144043,43.186387825636224,41.911185625871745,42.13212427525392,123872000,AAPL
2019-06-05,43.83720016479492,44.42557355953624,43.50098993729986,44.255064588467334,119093600,AAPL
2019-06-06,44.48081588745117,44.540853701394454,43.74354977330736,43.96689234667338,90105200,AAPL
2019-06-07,45.66474914550781,46.089817794904704,44.61288938289408,44.79059892540007,122737600,AAPL
2019-06-10,46.248313903808594,46.9183340723606,46.01776716255535,46.06339647229206,104883600,AAPL
2019-06-11,46.78386688232422,47.06964747113433,46.49328590664253,46.7958751783381,107731600,AAPL
2019-06-12,46.63495635986328,47.06242514996316,46.44283469068652,46.57731875978544,73012800,AAPL
2019-06-13,46.625343322753906,47.259342198797384,46.493263124573915,46.757427185349556,86698400,AAPL
2019-06-14,46.28673553466797,46.49086182041793,45.700766122555855,46.00095507020215,75046000,AAPL
2019-06-17,46.56291580200195,46.81987934371097,46.14985544679512,46.32516479593238,58676400,AAPL
2019-06-18,47.65800476074219,48.09988208792506,46.87991722035853,47.081643348278995,106204000,AAPL
2019-06-19,47.518714904785156,48.001421143050344,47.38423082437452,47.95338797340395,84496800,AAPL
2019-06-20,47.90056610107422,48.17673855068916,47.55714793558098,48.11910093611504,86056000,AAPL
2019-06-21,47.737247467041016,48.23436212898712,47.585951063072045,47.74205151629512,191202400,AAPL
2019-06-24,47.68921661376953,48.06865587692064,47.59075376114348,47.67960851553412,72881600,AAPL
2019-06-25,46.966365814208984,47.852520548463474,46.89912011572079,47.65319463874383,84281200,AAPL
2019-06-26,47.98220443725586,48.267984915495376,47.39383480439476,47.494697855935286,104270000,AAPL
2019-06-27,47.96779251098633,48.40726955971286,47.926967254798505,48.09987271330515,83598800,AAPL
2019-06-28,47.53073501586914,47.91017443104306,47.32180460073827,47.71324864689242,124442400,AAPL
2019-07-01,48.40247344970703,49.10851854004472,48.18633517839463,48.79151720788642,109012000,AAPL
2019-07-02,48.68585205078125,48.7819147300247,48.35684607736168,48.368854370319184,67740800,AAPL
2019-07-03,49.08930969238281,49.096513935526076,48.67624931822451,48.81793765259761,45448000,AAPL
2019-07-05,49.04606628417969,49.25019621889604,48.72666482832786,48.83473577283392,69062000,AAPL
2019-07-08,48.0350456237793,48.36645179883374,47.64840203253527,48.22476346565165,101354400,AAPL
2019-07-09,48.32802963256836,48.39286781929582,47.744460301105185,47.8381191241281,82312000,AAPL
2019-07-10,48.8059196472168,48.92599522826598,48.404867646242415,48.474513535323865,71588400,AAPL
2019-07-11,48.450504302978516,49.08450332051518,48.44089986738066,48.82513958637521,80767200,AAPL
2019-07-12,48.82273864746094,48.990843750978065,48.55857086735086,48.61860866606529,70380800,AAPL
2019-07-15,49.28141784667969,49.439914816680485,48.99083335024954,49.01244607373842,67789600,AAPL
2019-07-16,49.11091995239258,49.49756352744528,48.87076875458136,49.13253268073563,67467200,AAPL
2019-07-17,48.83474349975586,49.25260420414418,48.815530965790764,49.00284859143025,56430000,AAPL
2019-07-18,49.389495849609375,49.442329405883534,48.91879789309862,48.99084398478306,74162400,AAPL
2019-07-19,48.6522216796875,49.59121357650386,48.59698793999707,49.42070464387364,83717200,AAPL
2019-07-22,49.764137268066406,49.766537461132614,48.89719119696779,48.90679563364953,89111600,AAPL
2019-07-23,50.153167724609375,50.16998006484622,49.780932691130964,50.06191277497595,73420800,AAPL
2019-07-24,50.11234664916992,50.22761819035757,49.75211987659433,49.872195467452855,59966400,AAPL
2019-07-25,49.716102600097656,50.24923855886017,49.646456699814195,50.165184172839865,55638400,AAPL
2019-07-26,49.88901901245117,50.366917626161346,49.74492680529629,49.8265773459561,70475600,AAPL
2019-07-29,50.354888916015625,50.585435621109035,50.05710384977211,50.061907898574106,86693600,AAPL
2019-07-30,50.138763427734375,50.470173231130325,49.78574089744291,50.133959378063295,135742800,AAPL
2019-07-31,51.161808013916016,53.162267870594626,50.74394728765502,51.973520210453195,277125600,AAPL
2019-08-01,50.054718017578125,52.36017124103035,49.64886552584576,51.368345510162676,216071600,AAPL
2019-08-02,48.995643615722656,49.574405160935726,48.42168245561687,49.35827056979247,163448400,AAPL
2019-08-05,46.43083190917969,47.706034188848406,46.248318317231906,47.54753718255376,209572000,AAPL
2019-08-06,47.309783935546875,47.56674746508109,46.59893480823304,47.1440790298721,143299200,AAPL
2019-08-07,47.799686431884766,47.92456606414611,46.54610071758241,46.927940191771704,133457600,AAPL
2019-08-08,48.85395431518555,48.877970899702554,47.88374513000925,48.078267005581544,108038000,AAPL
2019-08-09,48.45138168334961,48.87806167207008,48.04157055812912,48.526110822221355,98478800,AAPL
2019-08-12,48.32844543457031,48.70691717697548,48.00783029944551,48.121130523073816,89927600,AAPL
2019-08-13,50.37506866455078,51.139239954660816,48.328437056271014,48.45861348049926,188874000,AAPL
2019-08-14,48.87565612792969,49.765181604809555,48.837085060267704,48.97449310943622,146189600,AAPL
2019-08-15,48.632171630859375,49.451786393501514,48.133168216923444,49.04680131407982,108909600,AAPL
2019-08-16,49.779640197753906,49.938743078281775,49.13841005138823,49.24447863840681,110481600,AAPL
2019-08-19,50.707740783691406,51.2814697754722,50.630598649274816,50.77282532147355,97654400,AAPL
2019-08-20,50.710147857666016,51.43092947115553,50.700506930459206,50.83550198139012,107537200,AAPL
2019-08-21,51.259769439697266,51.50324237848759,51.00906488637231,51.34414318038667,86141600,AAPL
2019-08-22,51.21638107299805,51.69368603628519,50.80416064220066,51.392356495109624,89014800,AAPL
2019-08-23,48.84913635253906,51.117546110498004,48.45379212610639,50.48595686609099,187272000,AAPL
2019-08-26,49.7772331237793,49.945976938742,49.43251020046901,49.625361851143225,104174400,AAPL
2019-08-27,49.215553283691406,50.27382250881443,49.0636820144767,50.10748800983436,103493200,AAPL
2019-08-28,49.545806884765625,49.59160956235751,49.01305832980717,49.20108766430298,63755200,AAPL
2019-08-29,50.38470458984375,50.459437399917036,49.81820730448779,50.26176347102308,83962000,AAPL
2019-08-30,50.31962585449219,50.73184262161653,49.94838578668579,50.66193578404583,84573600,AAPL
2019-09-03,49.58678436279297,49.89534549257073,49.230011246175955,49.76275977000869,80092000,AAPL
2019-09-04,50.42810821533203,50.49801505908247,49.97732034291405,50.23525654940244,76752400,AAPL
2019-09-05,51.41405487060547,51.580389377293194,50.98737118105949,51.10549369351554,95654800,AAPL
2019-09-06,51.409236907958984,51.688871647786236,51.22843915557166,51.59967926701052,77449200,AAPL
2019-09-09,51.628597259521484,52.175812730232884,50.88130221260114,51.79010945042045,109237600,AAPL
2019-09-10,52.23848342895508,52.25776895911056,51.0355783720099,51.55386366096022,127111600,AAPL
2019-09-11,53.899417877197266,53.92834801499549,52.48678481296726,52.56874924533317,177158400,AAPL
2019-09-12,53.77887725830078,54.581619481986,53.72343366063035,54.19109762983482,128906800,AAPL
2019-09-13,52.732666015625,53.22443417394161,52.31562698975631,53.03399553571428,159053200,AAPL
2019-09-16,53.00989532470703,53.06534261277984,52.445807264794794,52.48678764401857,84632400,AAPL
2019-09-17,53.20273971557617,53.23166985098413,52.821858758031574,53.02435499253173,73274800,AAPL
2019-09-18,53.70174789428711,53.72103342680937,52.8990055349518,53.28952745309468,101360000,AAPL
2019-09-19,53.26541519165039,53.94039033553317,53.123184870732054,53.518529031437104,88242400,AAPL
2019-09-20,52.486785888671875,53.65112372417019,52.424110665779736,53.366670391422076,221652400,AAPL
2019-09-23,52.72542953491211,52.995419582923894,52.46748972392058,52.78087313155627,76662000,AAPL
2019-09-24,52.47472381591797,53.63424284676949,52.35660500350317,53.282288364697834,124763200,AAPL
2019-09-25,53.282291412353516,53.39559160754861,52.34455408159378,52.68445466717906,87613600,AAPL
2019-09-26,53.007476806640625,53.260594331618776,52.751949969775765,53.033993950749554,75334000,AAPL
2019-09-27,52.749549865722656,53.26542593161466,52.37830978339494,53.16417596127844,101408000,AAPL
2019-09-30,53.99101638793945,54.138065335435286,53.22443220446224,53.250949348382434,103909600,AAPL
2019-10-01,54.14047622680664,55.015538323363366,54.04646156440839,54.25618941001897,139223200,AAPL
2019-10-02,52.78329086303711,53.89700358946659,52.53499195502535,53.771649479484324,138449200,AAPL
2019-10-03,53.23167037963867,53.26541913933405,51.86001779212852,52.65552479613937,114426000,AAPL
2019-10-04,54.723846435546875,54.83955961178945,53.97172918166322,54.39359048107541,138478800,AAPL
2019-10-07,54.73591232299805,55.42776382828695,54.441814372815855,54.545473656079785,122306000,AAPL
2019-10-08,54.09468078613281,54.976974614844835,54.077808243619614,54.43699440099302,111820000,AAPL
2019-10-09,54.72867965698242,54.91188670507885,54.39360133372778,54.72867965698242,74770400,AAPL
2019-10-10,55.466339111328125,55.55071286741322,54.793773088511045,54.945640699788626,113013600,AAPL
2019-10-11,56.94163131713867,57.28635047981656,56.00148112391653,56.15576167195741,166795600,AAPL
2019-10-14,56.859676361083984,57.40448251068551,56.570400745177686,56.62584434929446,96427600,AAPL
2019-10-15,56.72709274291992,57.288767739778834,56.6210241617373,56.985028903214996,87360000,AAPL
2019-10-16,56.49808120727539,56.707809064497546,56.21603720446529,56.2570175797448,73903200,AAPL
2019-10-17,56.717445373535156,56.927169535343786,56.29317474782495,56.671642699499074,67585200,AAPL
2019-10-18,56.98986053466797,57.271904574434195,56.4788030760689,56.55112290947193,97433600,AAPL
2019-10-21,57.978206634521484,58.093919813964355,57.2092168201294,57.2574288057279,87247200,AAPL
2019-10-22,57.845638275146484,58.38561852690578,57.76367383407052,58.13491393549462,82293600,AAPL
2019-10-23,58.62184524536133,58.63631215135406,58.149362643081595,58.36149979091092,75828800,AAPL
2019-10-24,58.718284606933594,59.012382555695986,58.29160091432924,58.94247203697049,69275200,AAPL
2019-10-25,59.441463470458984,59.47762153945266,58.54952887800799,58.617026392355285,73477200,AAPL
2019-10-28,60.03690719604492,60.085119193932805,59.475228408718934,59.64397224049635,96572800,AAPL
2019-10-29,58.64836502075195,60.20563758537324,58.47480260277576,60.0176082607551,142839600,AAPL
2019-10-30,58.641143798828125,59.1329157183175,58.14696624531369,59.00273928384229,124522000,AAPL
2019-10-31,59.96699142456055,60.06582840250185,57.194759487710684,59.60057733000732,139162000,AAPL
2019-11-01,61.66889953613281,61.69541300420319,60.06341487899115,60.15501655703729,151125200,AAPL
2019-11-04,62.073890686035156,62.15826443597331,61.56283691842651,62.03290662806101,103272000,AAPL
2019-11-05,61.98468780517578,62.240214645668885,61.789426867755154,61.96539859645312,79897600,AAPL
2019-11-06,62.01120376586914,62.07146967136596,61.560415969821406,61.89790356926801,75864400,AAPL
2019-11-07,62.72689437866211,62.949342001287484,62.40773328571628,62.56006050638428,94940400,AAPL
2019-11-08,62.8985595703125,62.97109281780966,62.10307718852949,62.547964990294155,69986400,AAPL
2019-11-11,63.396644592285156,63.46192451885535,62.44883495649142,62.45366804701967,81821200,AAPL
2019-11-12,63.3386116027832,63.53929923368924,63.087158073626064,63.23947790467222,87388800,AAPL
2019-11-13,63.94551086425781,64.02046436431246,63.12343521997853,63.13794187297198,102734400,AAPL
2019-11-14,63.50305938720703,64.0446609138087,63.37249209819863,63.77143991480316,89182800,AAPL
2019-11-15,64.25741577148438,64.26224886267634,63.59250048371245,63.75449389444292,100206400,AAPL
2019-11-18,64.5814208984375,64.66120749981279,63.88749218857549,64.26709282741318,86703200,AAPL
2019-11-19,64.38555908203125,64.79901340749508,64.16795193066947,64.77483319539606,76167200,AAPL
2019-11-20,63.63601303100586,64.33477463328865,62.96142426063342,64.20421477742119,106234400,AAPL
2019-11-21,63.3507080078125,63.834282723637145,63.1500203686371,63.7569089982017,121395200,AAPL
2019-11-22,63.29508972167969,63.6335905227378,63.06780903123409,63.49093687724774,65325200,AAPL
2019-11-25,64.4049072265625,64.42183411511654,63.47402428004469,63.51996447539667,84020400,AAPL
2019-11-26,63.901973724365234,64.59590216145331,63.469172349717184,64.54270865519062,105207600,AAPL
2019-11-27,64.76032257080078,64.79417634141542,64.14860087392508,64.2138808016992,65235600,AAPL
2019-11-29,64.61767578125,64.79901631197382,64.29126135019413,64.46051546370906,46617600,AAPL
2019-12-02,63.870540618896484,64.8594498920979,63.69887368430391,64.62249565738605,94487200,AAPL
2019-12-03,62.73174285888672,62.75108260391447,61.967693801889936,62.456101685572456,114430400,AAPL
2019-12-04,63.28541946411133,63.66502737953128,63.029125460025554,63.12342606957862,67181600,AAPL
2019-12-05,64.21389770507812,64.28885859134802,63.524809483110154,63.78110354981932,74424400,AAPL
2019-12-06,65.45426940917969,65.52438982597056,64.62977343403563,64.67330077683782,106075600,AAPL
2019-12-09,64.53790283203125,65.47603184438447,64.05190774578995,65.2826048555783,128042400,AAPL
2019-12-10,64.91507720947266,65.29951825094075,64.28158808770608,64.9440905139208,90420400,AAPL
2019-12-11,65.46875762939453,65.54855158642515,64.91990300522136,64.99485649287783,78756800,AAPL
2019-12-12,65.63558197021484,65.90154949046722,64.63458633060003,64.74580642860984,137310400,AAPL
2019-12-13,66.52778625488281,66.5640528807458,65.50744336760692,65.63559036483228,133587600,AAPL
2019-12-16,67.66661071777344,67.89147858269702,66.97026928116301,66.9751023722713,128186000,AAPL
2019-12-17,67.79959106445312,68.12841831556894,67.41030959763874,67.59649057780555,114158400,AAPL
2019-12-18,67.6375961303711,68.15985773199434,67.48768914244279,67.65210278218578,116028400,AAPL
2019-12-19,67.70531463623047,67.98578894522153,67.44660768962197,67.57958782686217,98369200,AAPL
2019-12-20,67.56507110595703,68.34120658769552,67.35229701505612,68.23966001261653,275978000,AAPL
2019-12-23,68.66763305664062,68.7280799167257,67.78994346760267,67.82863034350916,98572000,AAPL
2019-12-24,68.73290252685547,68.88281691516765,68.40649543518947,68.83445648296811,48478800,AAPL
2019-12-26,70.09658813476562,70.11351502418024,68.83687780880562,68.86589111707863,93121200,AAPL
2019-12-27,70.06997680664062,71.07823338522084,69.66377579633756,70.38913790563515,146266000,AAPL
2019-12-30,70.48584747314453,70.76874192675591,68.96259007950816,69.98776610931984,144114400,AAPL
2019-12-31,71.00086975097656,71.00812307795023,70.00228659126148,70.10142031241222,100805600,AAPL
2020-01-02,72.620849609375,72.68129646149221,71.37322569622376,71.6270995236096,135480400,AAPL
2020-01-03,71.91481018066406,72.67643886208242,71.6899497146884,71.84711001739942,146322800,AAPL
2020-01-06,72.48785400390625,72.52654087038833,70.78325591626742,71.03471685901826,118387200,AAPL
2020-01-07,72.14693450927734,72.75381577050801,71.9269071243437,72.49752175701711,108872000,AAPL
2020-01-08,73.30751037597656,73.60974457641883,71.8495328881936,71.8495328881936,132079200,AAPL
2020-01-09,74.86463928222656,75.05806626477451,74.03531021087177,74.28676381243083,170108400,AAPL
2020-01-10,75.03387451171875,75.59966347515947,74.53096000715122,75.09916182683553,140644800,AAPL
2020-01-13,76.63693237304688,76.66353282405201,75.23214816687168,75.35062901064134,121532000,AAPL
2020-01-14,75.60208129882812,76.78442520845898,75.47877474428456,76.5740713542954,161954400,AAPL
2020-01-15,75.278076171875,76.28391248020361,74.84527472915032,75.40139008732662,121923600,AAPL
2020-01-16,76.22107696533203,76.33230451028122,75.45944793772752,75.82212912980279,108829200,AAPL
2020-01-17,77.06488800048828,77.06730085653118,76.16301849026416,76.4700857814728,137816400,AAPL
2020-01-21,76.54261779785156,77.13499233659138,76.40479724710379,76.69252476374683,110843200,AAPL
2020-01-22,76.81585693359375,77.3695447452734,76.72155630946642,77.02862363912672,101832400,AAPL
2020-01-23,77.18577575683594,77.26556233295065,76.32017294133449,76.86903492947071,104472000,AAPL
2020-01-24,76.96332550048828,78.17709525774193,76.77231144105775,77.43239351756245,146537600,AAPL
2020-01-27,74.7002182006836,75.38205304274135,73.71614173787451,74.96859866575934,161940000,AAPL
2020-01-28,76.81342315673828,76.9850901077203,75.48359274307904,75.58272644118536,162234000,AAPL
2020-01-29,78.42131805419922,79.2699941203994,77.70562947444549,78.44791850299463,216229200,AAPL
2020-01-30,78.30768585205078,78.3608793764205,77.06973551628201,77.50253703825538,126743200,AAPL
2020-01-31,74.83560943603516,78.01994488964468,74.54062855663432,77.59681700240047,199588400,AAPL
2020-02-03,74.63011169433594,75.79794177628243,73.07299999922924,73.57591462493123,173788400,AAPL
2020-02-04,77.09387969970703,77.28489372686114,75.83174973753742,76.23795061808882,136616400,AAPL
2020-02-05,77.72254943847656,78.52286500581071,77.11808104147103,78.22304366333603,118826800,AAPL
2020-02-06,78.63167572021484,78.63409595534088,77.43483255655748,77.99336084201738,105425600,AAPL
2020-02-07,77.56285095214844,78.3796069749616,77.07085803475874,78.12997524636046,117684000,AAPL
2020-02-10,77.93122863769531,77.93122863769531,76.0650521291358,76.14502805818842,109348800,AAPL
2020-02-11,77.46106719970703,78.50079892091712,77.242943577511,78.42809351227764,94323200,AAPL
2020-02-12,79.30058288574219,79.30542744679461,77.91185062961374,77.91185062961374,113730400,AAPL
2020-02-13,78.73587799072266,79.06306707389666,78.36749164748854,78.57107415792922,94747600,AAPL
2020-02-14,78.75527954101562,79.00491129587996,78.24631951175783,78.70437836069574,80113600,AAPL
2020-02-18,77.313232421875,77.49500334449696,76.24926307124777,76.43103399386973,152531200,AAPL
2020-02-19,78.43295288085938,78.66319904548014,77.55560626835327,77.55560626835327,93984000,AAPL
2020-02-20,77.62830352783203,78.68257641893778,77.12176941520916,78.19300936850892,100566000,AAPL
2020-02-21,75.87118530273438,77.66466444490703,75.25316708230885,77.22113922163652,129554000,AAPL
2020-02-24,72.26726531982422,73.7214326099496,70.09813688315359,72.04429714392029,222195200,AAPL
2020-02-25,69.81940460205078,73.32152656752166,69.34680474475954,72.93859916229857,230673600,AAPL
2020-02-26,70.92700958251953,72.19456142629366,69.43648955817032,69.44376009892217,198054800,AAPL
